Losowe
Wartosc kroku,Czas wykonywania algorytmu
40000,0.5124669075012207
44000,0.5565059185028076
48000,0.6106200218200684
52000,0.6701340675354004
56000,0.7294011116027832
60000,0.7817111015319824
Stale
Wartosc kroku,Czas wykonywania algorytmu
0,0.0
4000,0.04303908348083496
8000,0.08907961845397949
12000,0.13812541961669922
16000,0.18716931343078613
20000,0.2452235221862793
24000,0.2892622947692871
28000,0.3423116207122803
32000,0.4013645648956299
36000,0.44440412521362305
40000,0.4994542598724365
44000,0.5515017509460449
48000,0.6092562675476074
52000,0.6612834930419922
56000,0.7126545906066895
60000,0.7647416591644287
0,0.0
4000,0.043041229248046875
8000,0.0890805721282959
12000,0.13812518119812012
16000,0.18716979026794434
20000,0.24121904373168945
24000,0.2892627716064453
28000,0.3413100242614746
32000,0.3913559913635254
36000,0.4484081268310547
40000,0.499453067779541
44000,0.5525023937225342
48000,0.6055500507354736
52000,0.659599781036377
56000,0.7131786346435547
60000,0.7646963596343994
0,0.0
4000,0.04303884506225586
8000,0.09008336067199707
12000,0.13912582397460938
16000,0.19117403030395508
20000,0.23972225189208984
24000,0.28926873207092285
28000,0.3460202217102051
32000,0.39736056327819824
36000,0.4883153438568115
40000,0.4996647834777832
44000,0.5549590587615967
48000,0.62001633644104
52000,0.6685595512390137
56000,0.7122163772583008
60000,0.7687046527862549
0,0.0
4000,0.04303884506225586
8000,0.0890805721282959
12000,0.13912677764892578
16000,0.18917179107666016
20000,0.2402186393737793
24000,0.29626917839050293
28000,0.33830761909484863
32000,0.3933577537536621
36000,0.45141005516052246
40000,0.5104639530181885
44000,0.551501989364624
48000,0.6035716533660889
52000,0.6595995426177979
56000,0.7117202281951904
60000,0.7636950016021729
0,0.0
4000,0.043039798736572266
8000,0.09008121490478516
12000,0.13812541961669922
16000,0.18817782402038574
20000,0.24042129516601562
24000,0.29218268394470215
28000,0.3388485908508301
32000,0.390988826751709
36000,0.44704198837280273
40000,0.4969956874847412
44000,0.5530498027801514
48000,0.6101899147033691
52000,0.6626019477844238
56000,0.7196547985076904
60000,0.7737042903900146
Rozklad V
Wartosc kroku,Czas wykonywania algorytmu
0,0.0
4000,0.04303908348083496
8000,0.09608674049377441
12000,0.14012742042541504
16000,0.19417715072631836
20000,0.24922680854797363
24000,0.2972695827484131
28000,0.36032819747924805
32000,0.40231800079345703
36000,0.4534134864807129
40000,0.5040671825408936
44000,0.5619478225708008
48000,0.6305727958679199
52000,0.6706082820892334
56000,0.7366697788238525
60000,0.7877168655395508
0,0.0
4000,0.04303884506225586
8000,0.0920870304107666
12000,0.13913273811340332
16000,0.19071674346923828
20000,0.24622893333435059
24000,0.2989990711212158
28000,0.34795355796813965
32000,0.4020040035247803
36000,0.4609646797180176
40000,0.503913164138794
44000,0.5655276775360107
48000,0.6215651035308838
52000,0.6736130714416504
56000,0.748680830001831
60000,0.7983834743499756
0,0.0
4000,0.04403972625732422
8000,0.09008216857910156
12000,0.14313006401062012
16000,0.18917465209960938
20000,0.24122333526611328
24000,0.2972705364227295
28000,0.34831714630126953
32000,0.3983619213104248
36000,0.4634215831756592
40000,0.5094645023345947
44000,0.5608975887298584
48000,0.6168792247772217
52000,0.6699225902557373
56000,0.7226624488830566
60000,0.7987322807312012
0,0.0
4000,0.04403996467590332
8000,0.09308481216430664
12000,0.1411285400390625
16000,0.19017338752746582
20000,0.24222087860107422
24000,0.29827141761779785
28000,0.35232043266296387
32000,0.39936327934265137
36000,0.4618949890136719
40000,0.506763219833374
44000,0.5655145645141602
48000,0.6205658912658691
52000,0.6836216449737549
56000,0.7446763515472412
60000,0.7837214469909668
0,0.0
4000,0.04403948783874512
8000,0.09008193016052246
12000,0.1411292552947998
16000,0.1935136318206787
20000,0.2520477771759033
24000,0.2960939407348633
28000,0.35295581817626953
32000,0.4043757915496826
36000,0.4624204635620117
40000,0.511465311050415
44000,0.5705194473266602
48000,0.6275708675384521
52000,0.6861295700073242
56000,0.7330887317657471
60000,0.8047325611114502
