Poczatek
Losowe
Wartosc kroku,Czas wykonywania algorytmu
48000,0.1711585521697998
52000,0.18316936492919922
56000,0.19918513298034668
60000,0.21419405937194824
0,0.0
4000,0.014013528823852539
8000,0.02802586555480957
12000,0.042038679122924805
16000,0.056051015853881836
20000,0.07106447219848633
24000,0.0840761661529541
28000,0.10009098052978516
32000,0.11310267448425293
36000,0.12711596488952637
40000,0.14101815223693848
44000,0.1836247444152832
48000,0.17746639251708984
52000,0.18516755104064941
56000,0.2001817226409912
60000,0.21219301223754883
0,0.0
4000,0.014013051986694336
8000,0.030026912689208984
12000,0.04303860664367676
16000,0.05805230140686035
20000,0.07106494903564453
24000,0.08507680892944336
28000,0.10009145736694336
32000,0.11410379409790039
36000,0.13912653923034668
40000,0.14212918281555176
44000,0.1561427116394043
48000,0.17115545272827148
52000,0.18717026710510254
56000,0.1981804370880127
60000,0.21219420433044434
0,0.0
4000,0.015012264251708984
8000,0.029026508331298828
12000,0.043038368225097656
16000,0.05705070495605469
20000,0.07106471061706543
24000,0.08507728576660156
28000,0.10009074211120605
32000,0.11310267448425293
36000,0.13011884689331055
40000,0.14012813568115234
44000,0.15714335441589355
48000,0.16915369033813477
52000,0.18717122077941895
56000,0.1981799602508545
60000,0.21919870376586914
Rozklad V
Wartosc kroku,Czas wykonywania algorytmu
0,0.0
4000,0.10609722137451172
8000,0.23821640014648438
12000,0.3713374137878418
16000,0.5069713592529297
20000,0.6545984745025635
24000,0.8057506084442139
28000,0.9508650302886963
32000,1.1000008583068848
36000,1.2576560974121094
40000,1.4092864990234375
44000,1.5989630222320557
48000,1.7502548694610596
52000,1.8967258930206299
56000,2.0609002113342285
60000,2.235032796859741
0,0.0
4000,0.11010003089904785
8000,0.23621416091918945
12000,0.3683321475982666
16000,0.5074610710144043
20000,0.6565876007080078
24000,0.8137397766113281
28000,0.9618749618530273
32000,1.1220204830169678
36000,1.2591612339019775
40000,1.4202909469604492
44000,1.592104434967041
48000,1.751901388168335
52000,1.8957245349884033
56000,2.0559797286987305
60000,2.2178897857666016
0,0.0
4000,0.10609722137451172
8000,0.23572206497192383
12000,0.3708953857421875
16000,0.5248837471008301
20000,0.6646180152893066
24000,0.8077349662780762
28000,0.9508640766143799
32000,1.094005823135376
36000,1.2571439743041992
40000,1.4232940673828125
44000,1.5704610347747803
48000,1.7335774898529053
52000,1.8853332996368408
56000,2.0528724193573
60000,2.2190184593200684
0,0.0
4000,0.10709786415100098
8000,0.23421478271484375
12000,0.37033700942993164
16000,0.5094823837280273
20000,0.661602258682251
24000,0.8037304878234863
28000,0.9498641490936279
32000,1.0970127582550049
36000,1.3289778232574463
40000,1.4182891845703125
44000,1.5811731815338135
48000,1.7275712490081787
52000,1.9051826000213623
56000,2.0388548374176025
60000,2.199965476989746
0,0.0
4000,0.10711336135864258
8000,0.23522615432739258
12000,0.37233924865722656
16000,0.5124659538269043
20000,0.6545946598052979
24000,0.8015611171722412
28000,0.952885627746582
32000,1.0988805294036865
36000,1.2561421394348145
40000,1.4102845191955566
44000,1.5784523487091064
48000,1.7245686054229736
52000,1.8862199783325195
56000,2.042858123779297
60000,2.2076146602630615
